Country,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Tajikistan,TJK,56.15353659,56.56260976,56.97468293,57.3887561,57.80182927,58.20941463,58.60853659,58.99317073,59.36082927,59.7075122,60.02921951,60.32397561,60.59426829,60.84156098,61.06931707,61.28095122,61.48034146,61.67146341,61.85780488,62.04290244,62.23390244,62.44153659,62.66243902,62.88707317,63.10287805,63.27697561,63.37341463,63.37341463,63.27636585,63.09587805,62.86478049,62.62753659,62.43319512,62.31814634,62.30158537,62.3874878,62.56319512,62.79734146,63.06568293,63.36363415,63.69529268,64.07482927,64.51090244,65.002,65.53702439,66.09721951,66.66180488,67.2074878,67.71458537,68.17053659,68.56339024,68.89178049,69.16697561,69.40017073
Turkmenistan,TKM,54.45868293,54.87119512,55.28719512,55.70570732,56.12273171,56.5352439,56.93726829,57.32529268,57.69380488,58.03931707,58.35782927,58.64531707,58.90380488,59.14029268,59.35926829,59.5732439,59.79419512,60.03163415,60.28858537,60.56553659,60.86056098,61.1692439,61.47807317,61.77253659,62.04453659,62.27641463,62.45341463,62.57443902,62.64292683,62.67043902,62.67414634,62.67829268,62.70614634,62.77136585,62.88056098,63.0302439,63.20982927,63.40012195,63.58246341,63.75121951,63.89929268,64.02609756,64.13760976,64.24039024,64.33743902,64.43236585,64.53180488,64.63882927,64.75607317,64.88353659,65.0212439,65.16560976,65.31158537,65.45656098
Timor-Leste,TLS,33.72712195,34.22756098,34.72904878,35.23153659,35.7334878,36.27290244,36.89478049,37.59660976,38.33587805,39.0415122,39.52887805,39.5752439,39.08809756,38.0825122,36.66814634,35.10341463,33.72734146,32.84026829,32.64173171,33.18812195,34.42595122,36.1885122,38.17621951,40.13317073,41.93336585,43.4844878,44.756,45.82960976,46.78434146,47.64946341,48.47973171,49.34126829,50.27826829,51.31841463,52.46392683,53.69534146,54.96970732,56.22670732,57.41270732,58.50321951,59.48141463,60.34619512,61.12053659,61.82931707,62.48517073,63.10063415,63.68958537,64.2637561,64.82792683,65.388,65.94446341,66.49180488,67.02058537,67.52236585
Tonga,TON,61.36453659,61.73270732,62.09729268,62.4587561,62.81514634,63.16797561,63.51831707,63.8672439,64.21226829,64.55290244,64.88509756,65.20480488,65.50797561,65.79504878,66.06602439,66.32339024,66.57114634,66.81536585,67.05856098,67.30326829,67.55,67.79973171,68.0494878,68.29529268,68.53365854,68.75965854,68.96590244,69.15192683,69.31519512,69.45768293,69.58231707,69.69304878,69.79721951,69.90073171,70.00646341,70.11926829,70.2385122,70.36368293,70.49285366,70.62507317,70.76043902,70.89858537,71.03668293,71.17543902,71.31443902,71.45334146,71.59370732,71.737,71.88319512,72.0317561,72.18260976,72.33473171,72.488,72.64034146
Trinidad and Tobago,TTO,62.65758537,63.2537561,63.76019512,64.16139024,64.45578049,64.6517561,64.77017073,64.84792683,64.918,64.99987805,65.11063415,65.26039024,65.44280488,65.64695122,65.87134146,66.10490244,66.3374878,66.556,66.75185366,66.92104878,67.06268293,67.17987805,67.28126829,67.37595122,67.46641463,67.55668293,67.6492439,67.74292683,67.83712195,67.93119512,68.02290244,68.11058537,68.19163415,68.26412195,68.32809756,68.3837561,68.43082927,68.47260976,68.51131707,68.55156098,68.59643902,68.64895122,68.71043902,68.78426829,68.87182927,68.97904878,69.10834146,69.25965854,69.42892683,69.61058537,69.79756098,69.98031707,70.15139024,70.30529268
Tunisia,TUN,42.0097561,42.6455122,43.34168293,44.10078049,44.92385366,45.81441463,46.77495122,47.8005122,48.87912195,49.99780488,51.14273171,52.29753659,53.4502439,54.58878049,55.70397561,56.79502439,57.87053659,58.93673171,59.9924878,61.02885366,62.0245122,62.95480488,63.80365854,64.56685366,65.24904878,65.86768293,66.44960976,67.02307317,67.60790244,68.21007317,70.30731707,70.50731707,70.75609756,70.75365854,70.95365854,71.35365854,71.55365854,71.90243902,72.05121951,72.5,72.6,72.84878049,73,73.05121951,73.30243902,73.50243902,73.9,74.20243902,74.30243902,74.45121951,74.60243902,74.34390244,73.99512195,73.64634146
Turkey,TUR,45.38441463,46.1044878,46.83670732,47.57402439,48.30631707,49.02343902,49.71573171,50.38360976,51.0285122,51.65192683,52.26141463,52.86509756,53.47512195,54.09660976,54.73365854,55.38521951,56.0497561,56.71868293,57.385,58.04426829,58.69158537,59.32612195,59.94646341,60.55265854,61.14319512,61.71443902,62.26226829,62.7875122,63.29453659,63.79031707,64.28234146,64.78309756,65.30021951,65.83790244,66.39873171,66.98192683,67.58621951,68.19968293,68.81226829,69.41539024,69.99836585,70.55185366,71.07309756,71.55987805,72.01112195,72.42836585,72.81573171,73.18192683,73.53419512,73.87609756,74.21119512,74.5404878,74.86243902,75.17595122
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,43.65387805,43.90729268,44.1622439,44.42370732,44.69770732,44.98873171,45.29629268,45.61936585,45.95592683,46.30797561,46.6805122,47.0814878,47.51095122,47.96134146,48.4212439,48.87314634,49.29760976,49.67817073,50.00231707,50.26456098,50.46834146,50.62512195,50.75031707,50.85095122,50.92504878,50.95417073,50.91290244,50.78834146,50.58007317,50.30412195,49.97756098,49.62341463,49.28014634,48.98714634,48.77931707,48.6915122,48.74812195,48.9524878,49.3045122,49.80663415,50.46534146,51.28070732,52.22980488,53.28417073,54.4162439,55.60478049,56.832,58.07778049,59.31470732,60.5095122,61.62560976,62.63209756,63.52090244,64.29182927
Uganda,UGA,43.98356098,44.56002439,45.14704878,45.73812195,46.32126829,46.8794878,47.3947561,47.85353659,48.24582927,48.56758537,48.81680488,49.0004878,49.13312195,49.22568293,49.28714634,49.32397561,49.34414634,49.34612195,49.32539024,49.27546341,49.18278049,49.02878049,48.8025122,48.50204878,48.13002439,47.69060976,47.18897561,46.64678049,46.09312195,45.55558537,45.05626829,44.61221951,44.23929268,43.95734146,43.7942439,43.78331707,43.95741463,44.31887805,44.85909756,45.56497561,46.41997561,47.40414634,48.47558537,49.58780488,50.7012439,51.77021951,52.75704878,53.65414634,54.46197561,55.18209756,55.83665854,56.4637561,57.10019512,57.76768293
Ukraine,UKR,68.29953659,68.76385366,69.14609756,69.45770732,69.70821951,69.90563415,70.05653659,70.16112195,70.22307317,70.24756098,70.23521951,70.18263415,70.09085366,69.96292683,69.80885366,69.63463415,69.44617073,69.25343902,69.07090244,68.91512195,68.81782927,68.81082927,68.9012439,69.0774878,69.31734146,69.57478049,69.7912439,70.49512195,70.49756098,70.53902439,70.13658537,68.87804878,69.06829268,68.47560976,67.83853659,67.13707317,66.88780488,67.29536585,67.98878049,68.21341463,67.8595122,68.28707317,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122
Upper middle income,UMC,47.13961067,47.63471,48.46202216,49.69019752,51.31440672,53.21659323,55.236529,57.186159,58.92201238,60.34556133,61.4457023,62.22822818,62.79953576,63.27161692,63.66703345,64.01326898,64.33596014,64.62577426,64.89536531,65.15488792,65.43935385,65.72545403,66.01792143,66.32836639,66.64396369,66.96276707,67.28922056,67.60224545,67.91004879,68.20240578,68.4828254,68.7380644,68.95151864,69.14848485,69.34773593,69.56015093,69.79686675,70.0858043,70.40856135,70.7729401,71.15366554,71.52288424,71.86948666,72.18961182,72.47278262,72.71311833,72.93027115,73.13264929,73.32669042,73.53312845,73.72585771,73.93323338,74.12978456,74.31709027
Uruguay,URY,67.89639024,68.11278049,68.29663415,68.44092683,68.54314634,68.60680488,68.63592683,68.6455122,68.65109756,68.66170732,68.68580488,68.73036585,68.79590244,68.88390244,68.99736585,69.14282927,69.32131707,69.52985366,69.76446341,70.01860976,70.28629268,70.55897561,70.83160976,71.09617073,71.34863415,71.58346341,71.79858537,71.99756098,72.18490244,72.36419512,72.53953659,72.71904878,72.90680488,73.10485366,73.3162439,73.53843902,73.76987805,74.005,74.23817073,74.46634146,74.68597561,74.89604878,75.09556098,75.2845122,75.46441463,75.63470732,75.79641463,75.95102439,76.10107317,76.24858537,76.39460976,76.54119512,76.68839024,76.83619512
United States,USA,69.77073171,70.27073171,70.1195122,69.91707317,70.16585366,70.21463415,70.21219512,70.56097561,69.95121951,70.50731707,70.80731707,71.10731707,71.15609756,71.35609756,71.95609756,72.60487805,72.85609756,73.25609756,73.35609756,73.80487805,73.65853659,74.00731707,74.36097561,74.46341463,74.56341463,74.56341463,74.61463415,74.76585366,74.76585366,75.01707317,75.21463415,75.36585366,75.64219512,75.4195122,75.57439024,75.62195122,75.99658537,76.42926829,76.5804878,76.58292683,76.63658537,76.73658537,76.83658537,76.98780488,77.33902439,77.33902439,77.58780488,77.83902439,77.93902439,78.0902439,78.54146341,78.64146341,78.74146341,78.84146341
Uzbekistan,UZB,58.88553659,59.29753659,59.71302439,60.13002439,60.54653659,60.95704878,61.35758537,61.74412195,62.11117073,62.45621951,62.77426829,63.06180488,63.32034146,63.55587805,63.77487805,63.98787805,64.20780488,64.44268293,64.69802439,64.97390244,65.27239024,65.59260976,65.92212195,66.24392683,66.542,66.78521951,66.94243902,67.0025122,66.96834146,66.85190244,66.68417073,66.50626829,66.35926829,66.27226829,66.25880488,66.31682927,66.43178049,66.57112195,66.70878049,66.83331707,66.94078049,67.02926829,67.10836585,67.18660976,67.26502439,67.34704878,67.43514634,67.52970732,67.63217073,67.74202439,67.8587561,67.98039024,68.104,68.22758537
St. Vincent and the Grenadines,VCT,57.72387805,58.80968293,59.83921951,60.78239024,61.62114634,62.34746341,62.96982927,63.5147561,64.00473171,64.44719512,64.84253659,65.18314634,65.46897561,65.70404878,65.90243902,66.08680488,66.27985366,66.49926829,66.75460976,67.04836585,67.37641463,67.7255122,68.07292683,68.40302439,68.70729268,68.98234146,69.23236585,69.46507317,69.68463415,69.89002439,70.07665854,70.23743902,70.36814634,70.46660976,70.53626829,70.5775122,70.59178049,70.58765854,70.57631707,70.56939024,70.58212195,70.62931707,70.71814634,70.84914634,71.02129268,71.22890244,71.46021951,71.69941463,71.93173171,72.15007317,72.34639024,72.5187561,72.67185366,72.81087805
"Venezuela, RB",VEN,59.28512195,59.86256098,60.43031707,60.98582927,61.52907317,62.06207317,62.58880488,63.11182927,63.6302439,64.14163415,64.63909756,65.1147561,65.56214634,65.97634146,66.35736585,66.70721951,67.03085366,67.33619512,67.62817073,67.90826829,68.174,68.42041463,68.64453659,68.84334146,69.01978049,69.17485366,69.31202439,69.43821951,69.56031707,69.68717073,69.82860976,69.99441463,70.18802439,70.40943902,70.65621951,70.92692683,71.21570732,71.51226829,71.80539024,72.08626829,72.34612195,72.57560976,72.77526829,72.94456098,73.08643902,73.20331707,73.30104878,73.38890244,73.4762439,73.568,73.67160976,73.79165854,73.92573171,74.07441463
Virgin Islands (U.S.),VIR,63.73021951,64.10156098,64.46256098,64.8287561,65.21012195,65.61160976,66.03258537,66.46246341,66.89270732,67.32080488,67.74482927,68.16487805,68.58056098,68.9904878,69.39117073,69.77817073,70.14495122,70.49092683,70.81653659,71.12517073,71.42519512,71.72646341,72.03646341,72.36163415,72.70204878,73.05573171,73.41682927,73.77595122,74.12629268,74.46443902,74.788,75.09902439,75.4005122,75.69490244,75.98219512,76.26290244,76.53656098,76.80256098,77.05929268,77.30617073,76.6195122,77.87317073,78.02439024,78.17317073,78.72439024,78.52439024,78.62439024,78.82439024,78.92439024,79.07317073,79.17317073,79.37317073,79.47317073,79.62439024
Vietnam,VNM,59.06702439,59.74419512,60.41053659,61.04302439,61.60714634,61.99678049,62.08739024,61.84204878,61.29304878,60.52568293,59.73704878,59.1742439,59.02160976,59.38121951,60.25343902,61.53636585,63.04285366,64.52670732,65.79634146,66.7725122,67.43314634,67.82743902,68.08729268,68.32158537,68.56892683,68.85282927,69.17529268,69.51268293,69.84695122,70.17858537,70.51009756,70.8404878,71.17080488,71.49809756,71.82236585,72.14268293,72.45904878,72.76897561,73.06997561,73.35953659,73.63112195,73.87970732,74.1022439,74.2992439,74.4737561,74.62785366,74.76863415,74.90219512,75.03507317,75.1707561,75.31173171,75.45790244,75.60668293,75.7564878
Vanuatu,VUT,46.4874878,47.08809756,47.68819512,48.28729268,48.88682927,49.48478049,50.08312195,50.68182927,51.28092683,51.87990244,52.47980488,53.07963415,53.67943902,54.27926829,54.87860976,55.47997561,56.08831707,56.70309756,57.32236585,57.93919512,58.54270732,59.12056098,59.66487805,60.17212195,60.64226829,61.08219512,61.50221951,61.91463415,62.3317561,62.75802439,63.19685366,63.64778049,64.10341463,64.55934146,65.01214634,65.45934146,65.8994878,66.33009756,66.75119512,67.15982927,67.555,67.93470732,68.29995122,68.65170732,68.99,69.31785366,69.6367561,69.94873171,70.2547561,70.55582927,70.84995122,71.13456098,71.40817073,71.6692439
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.04773171,68.39197561,68.72268293,69.04436585,69.3604878,69.66756098,69.96060976,70.23360976,70.48209756,70.70604878,70.90746341,71.09034146,71.26068293,71.42397561,71.58519512,71.74887805,71.9175122,72.09156098,72.27007317,72.45304878,72.6404878,72.82943902,73.01787805,73.20334146
World,WLD,52.49984193,53.00438035,53.47180961,54.09744834,54.91300398,55.74581242,56.655524,57.5165205,58.22903381,58.89872151,59.49134589,59.96766169,60.36938976,60.7161869,61.10170099,61.43967758,61.76139177,62.09457985,62.37724559,62.67420088,62.91361679,63.21731861,63.51872804,63.75038235,64.00546755,64.25855729,64.56223106,64.82513117,65.04486935,65.27911494,65.48884712,65.68676208,65.85642582,65.97867189,66.17806743,66.38119658,66.65273302,66.94208314,67.186424,67.42859476,67.70487781,68.00325308,68.25980437,68.52071962,68.83205345,69.07394499,69.3811094,69.65859386,69.91721951,70.2009274,70.4711611,70.7473748,70.98226959,71.20961469
Samoa,WSM,49.9695122,50.4695122,50.9695122,51.4695122,51.9695122,52.4695122,52.9695122,53.4695122,53.9695122,54.4695122,54.9695122,55.4695122,55.9695122,56.4695122,56.9695122,57.4695122,57.9695122,58.4695122,58.9695122,59.4695122,59.9695122,60.4685122,60.9665122,61.4645122,61.9625122,62.463,62.969,63.48097561,63.99895122,64.51941463,65.04041463,65.55895122,66.07002439,66.56914634,67.05180488,67.51502439,67.95426829,68.37053659,68.76480488,69.13704878,69.48731707,69.81660976,70.12841463,70.42626829,70.71460976,70.99692683,71.27865854,71.56078049,71.84429268,72.13068293,72.417,72.70126829,72.98004878,73.25039024
"Yemen, Rep.",YEM,34.36380488,34.4732439,34.73956098,35.18678049,35.81287805,36.59339024,37.48231707,38.42019512,39.35658537,40.2684878,41.14641463,41.99885366,42.85482927,43.73380488,44.63929268,45.57631707,46.54536585,47.54046341,48.54860976,49.55829268,50.55953659,51.54134146,52.49270732,53.40212195,54.25558537,55.03858537,55.73863415,56.35673171,56.89634146,57.363,57.76419512,58.11090244,58.41863415,58.70287805,58.97263415,59.23641463,59.49619512,59.74797561,59.99126829,60.22756098,60.45636585,60.67668293,60.888,61.09182927,61.29265854,61.49792683,61.71717073,61.95480488,62.21136585,62.48534146,62.76873171,63.05353659,63.32729268,63.5835122
South Africa,ZAF,49.03629268,49.42980488,49.81329268,50.1957561,50.5817561,50.97182927,51.36302439,51.74941463,52.126,52.49326829,52.85068293,53.19614634,53.53363415,53.87056098,54.21341463,54.57670732,54.97446341,55.4122439,55.89260976,56.41404878,56.97307317,57.56263415,58.16719512,58.76878049,59.35243902,59.91217073,60.4495122,60.95802439,61.42380488,61.82043902,62.12007317,62.29480488,62.32517073,62.19373171,61.88797561,61.37002439,60.60546341,59.61319512,58.44302439,57.15668293,55.83687805,54.57080488,53.44119512,52.5237561,51.8737561,51.55734146,51.61370732,51.9965122,52.63602439,53.46709756,54.3907561,55.29565854,56.09831707,56.73658537
"Congo, Dem. Rep.",COD,41.01804878,41.23353659,41.4515122,41.678,41.918,42.1804878,42.4724878,42.79197561,43.13346341,43.48895122,43.84292683,44.17690244,44.47639024,44.73736585,44.96036585,45.15685366,45.34536585,45.54536585,45.77087805,46.02487805,46.30287805,46.59287805,46.88036585,47.15234146,47.40731707,47.6527561,47.90370732,48.17014634,48.45158537,48.73702439,48.99297561,49.17492683,49.26141463,49.25341463,49.17241463,49.06592683,48.99695122,49.02446341,49.19243902,49.51741463,50.00287805,50.62934146,51.34680488,52.10678049,52.87926829,53.63829268,54.36782927,55.06441463,55.724,56.33707317,56.89614634,57.39863415,57.85407317,58.27192683
Zambia,ZMB,45.10980488,45.4875122,45.85365854,46.20873171,46.55768293,46.9115122,47.28326829,47.68146341,48.10612195,48.5527561,49.01641463,49.49012195,49.95534146,50.39207317,50.78178049,51.11041463,51.36787805,51.54814634,51.64119512,51.63304878,51.49919512,51.21714634,50.786,50.21687805,49.52690244,48.73429268,47.8587561,46.93636585,46.01068293,45.12373171,44.31246341,43.60231707,43.00460976,42.53312195,42.20721951,42.03829268,42.02480488,42.15819512,42.43290244,42.85578049,43.45668293,44.2724878,45.30665854,46.53863415,47.93239024,49.42939024,50.96660976,52.47714634,53.90563415,55.21417073,56.38385366,57.42219512,58.36331707,59.23736585
Zimbabwe,ZWE,51.54246341,51.91495122,52.27790244,52.62931707,52.97165854,53.30446341,53.62770732,53.94543902,54.26014634,54.57685366,54.89858537,55.22634146,55.56309756,55.91387805,56.28417073,56.68795122,57.14317073,57.65136585,58.20397561,58.78504878,59.38802439,60.00482927,60.6055122,61.14817073,61.58395122,61.85909756,61.92531707,61.75380488,61.32263415,60.61287805,59.58307317,58.19717073,56.49197561,54.53870732,52.42212195,50.239,48.08763415,46.06590244,44.27258537,42.7914878,41.68943902,40.99680488,40.67914634,40.7024878,41.05934146,41.75960976,42.81070732,44.1777561,45.8044878,47.62465854,49.57465854,51.60036585,53.64307317,55.633
